TOOL = BD
WIDTH (X)    = 245.0
HIGHT (Y)    = 183.0

----------ㅡ Notice: The Mac# is not a BOM Part Number.(c:\temp\ndsys\EAX69144101_11\EAX69144101.cir\ext\EAX69144101.mpt) ------- 
Mac#|C-name|pl.lay| pnt.x | pnt.y |angle|  pitch  |type| pin |
Ver 3.0
###################### 상측 DIP  Sorting ##########################

0|B-MARK6|0|81.599998|33.000000|0.000000|0.000000|0|0.000000|*|
0|HOLDER1|0|132.500000|141.399994|0.000000|0.000000|0|0.000000|*|
0|HOLDER2|0|132.500000|72.150002|0.000000|0.000000|0|0.000000|*|
0|JK900|0|122.000000|55.700001|0.000000|0.000000|0|71.000000|*|
0|JK3408|0|46.599998|149.500000|270.000000|0.000000|0|4.000000|*|
0|JK5000|0|46.000000|130.800003|270.000000|0.000000|0|9.000000|*|
0|JK5001|0|46.000000|108.550003|270.000000|0.000000|0|9.000000|*|
0|JK6000|0|6.400000|98.849998|270.000000|0.000000|0|5.000000|*|
0|JK6200|0|21.850000|126.500000|270.000000|0.000000|0|5.000000|*|
0|JK7200|0|70.449997|138.649994|270.000000|0.000000|0|10.000000|*|
0|JK7201|0|6.400000|82.849998|270.000000|0.000000|0|5.000000|*|
0|JK8900|0|70.000000|51.000000|270.000000|0.000000|0|7.000000|*|
0|LG1|0|190.199997|18.299999|0.000000|0.000000|0|0.000000|*|
0|M742|0|28.750000|91.500000|0.000000|0.000000|0|0.000000|*|
0|MARK5|0|223.250000|101.699997|0.000000|0.000000|0|0.000000|*|
0|MARK13|0|241.649994|170.050003|90.000000|0.000000|0|0.000000|*|
0|P1000|0|192.500000|168.500000|180.000000|0.000000|0|13.000000|*|
0|P1002|0|193.500000|168.500000|180.000000|0.000000|0|19.000000|*|
0|P1003|0|194.500000|168.500000|180.000000|0.000000|0|17.000000|*|
0|P5900|0|6.200000|163.000000|270.000000|0.000000|0|4.000000|*|
0|P7201|0|245.000000|77.699997|270.000000|0.000000|0|4.000000|*|
0|PB1|0|192.800003|12.650000|0.000000|0.000000|0|0.000000|*|
0|SC1|0|12.900000|170.100006|0.000000|0.000000|0|0.000000|*|
0|SC2|0|28.299999|157.449997|0.000000|0.000000|0|0.000000|*|
0|SC3|0|235.899994|63.200001|0.000000|0.000000|0|0.000000|*|
0|SC6|0|41.700001|32.250000|0.000000|0.000000|0|0.000000|*|
0|SC7|0|230.250000|169.050003|0.000000|0.000000|0|0.000000|*|
0|SC8|0|161.600006|30.299999|0.000000|0.000000|0|0.000000|*|
0|SC9|0|173.750000|16.200001|0.000000|0.000000|0|0.000000|*|
0|SC10|0|11.300000|11.800000|0.000000|0.000000|0|0.000000|*|
0|SC11|0|203.949997|113.550003|0.000000|0.000000|0|0.000000|*|
0|SC16|0|58.200001|157.800003|0.000000|0.000000|0|0.000000|*|
0|SC51|0|241.399994|29.600000|0.000000|0.000000|0|0.000000|*|
0|SC52|0|117.000000|178.500000|0.000000|0.000000|0|0.000000|*|
0|SC53|0|86.000000|178.500000|0.000000|0.000000|0|0.000000|*|
0|SC54|0|245.000000|0.000000|0.000000|0.000000|0|0.000000|*|
0|SM5200B|0|67.650002|106.900002|0.000000|0.000000|0|0.000000|*|
0|SM5200A|0|91.949997|121.449997|0.000000|0.000000|0|0.000000|*|
0|SM8800B|0|157.000000|121.000000|90.000000|0.000000|0|0.000000|*|
0|SM8800A|0|176.500000|109.500000|180.000000|0.000000|0|0.000000|*|
0|SM9201B1|0|208.399994|126.650002|0.000000|0.000000|0|0.000000|*|
0|SM9201A1|0|222.500000|164.149994|0.000000|0.000000|0|0.000000|*|
0|TU6700|0|7.250000|45.750000|0.000000|0.000000|0|9.000000|*|
0|TU6701|0|7.250000|45.750000|0.000000|0.000000|0|28.000000|*|
0|TU6704|0|7.250000|45.750000|0.000000|0.000000|0|26.000000|*|
0|TU6705|0|7.250000|45.750000|0.000000|0.000000|0|16.000000|*|
0|arrow1|0|61.450001|35.799999|0.000000|0.000000|0|0.000000|*|
0|arrow2|0|46.049999|95.750000|0.000000|0.000000|0|0.000000|*|
0|bar1|0|218.250000|81.400002|270.000000|0.000000|0|0.000000|*|
0|jig1|0|202.100006|89.650002|0.000000|0.000000|0|0.000000|*|
0|jig2|0|111.050003|123.199997|0.000000|0.000000|0|0.000000|*|
0|jig3|0|151.800003|143.350006|0.000000|0.000000|0|0.000000|*|
0|jig4|0|95.599998|82.750000|0.000000|0.000000|0|0.000000|*|
0|jig5|0|230.550003|18.250000|0.000000|0.000000|0|0.000000|*|
0|jig6|0|120.250000|134.850006|0.000000|0.000000|0|0.000000|*|
0|jig7|0|179.899994|153.800003|0.000000|0.000000|0|0.000000|*|
0|jig8|0|41.250000|91.650002|0.000000|0.000000|0|0.000000|*|
0|jig9|0|92.500000|145.649994|0.000000|0.000000|0|0.000000|*|
0|jig10|0|162.449997|67.449997|0.000000|0.000000|0|0.000000|*|
